Id	Type	Level	Bro Name	Name 0	N 1	N 2	N 3	N 4	N 5	BD	Tx Id	Data Type	Sign	Acct Types	Post Type	RO	Hy Id	Excl Dims	Incl Dims	DiMeId	Except	Amort	Sum Up	Totalling	Sum To	Related	StartEnd	Context	Zones	Order	Descr	Comment	I Tx Std Label	I Allowable Dims	I Man Dim	I Prop Dim	I Tuples	I Tag	I Tx Type	I Tx Period	I StartEnd Bros	I Tx Sign	I Tx Hys
1284	Set	1	  PL.Interest	PL	Interest					 	3299	Money	Debit	PL	DE		2						+		PL.Totals.ProfitBeforeTax	 		Period					Net interest payable (receivable)	"2,3,4,5,6,7,39"				uk-gaap:NetInterestPayableReceivable	Money	Duration		Debit	"2,13"
1285	Set	2	    PL.Interest.Receivable	PL	Interest	Receivable				 	3571	Money	Credit	PL	DE		2						+			 		Period					Other interest receivable and similar income	"2,3,4,5,6,7,39"				uk-gaap:OtherInterestReceivableSimilarIncome	Money	Duration		Credit	"2,13"
1286	Ele	3	      PL.Interest.Receivable.BankDeposits	PL	Interest	Receivable	BankDeposits			 	2888	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Interest receivable on bank deposits	"1,3,4"				uk-gaap:InterestReceivableOnBankDeposits	Money	Duration		Credit	13
1287	Ele	3	      PL.Interest.Receivable.BrokerageFeeIncome	PL	Interest	Receivable	BrokerageFeeIncome			 	444	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Brokerage Fee income	"1,3,4"				uk-gaap:BrokerageFeeIncome	Money	Duration		Credit	13
1288	Ele	3	      PL.Interest.Receivable.FeeIncomeFromFinancialAssetsThatAreNotFairValueThroughProfitOrLoss	PL	Interest	Receivable	FeeIncomeFromFinancialAssetsThatAreNotFairValueThroughProfitOrLoss			 	2052	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Fee income from financial assets that are not at fair value through profit or loss	"1,3,4"				uk-gaap:FeeIncomeFromFinancialAssetsThatAreNotFairValueThroughProfitOrLoss	Money	Duration		Credit	13
1289	Ele	3	      PL.Interest.Receivable.FeeIncomeFromTrustOtherFiduciaryActivitiesResultingHoldingAssets	PL	Interest	Receivable	FeeIncomeFromTrustOtherFiduciaryActivitiesResultingHoldingAssets			 	2053	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Fee income from trust and other fiduciary activities resulting in holding of assets	"1,3,4"				uk-gaap:FeeIncomeFromTrustOtherFiduciaryActivitiesResultingInHoldingAssets	Money	Duration		Credit	13
1290	Ele	3	      PL.Interest.Receivable.FeeIncomeOnAvailableForSaleFinancialAssets	PL	Interest	Receivable	FeeIncomeOnAvailableForSaleFinancialAssets			 	2054	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Fee income on available-for-sale financial assets	"1,3,4"				uk-gaap:FeeIncomeOnAvailable-for-saleFinancialAssets	Money	Duration		Credit	13
1291	Ele	3	      PL.Interest.Receivable.FeeIncomeOnHeldtomaturityInvests	PL	Interest	Receivable	FeeIncomeOnHeldtomaturityInvests			 	2055	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Fee income on held-to-maturity investments	"1,3,4"				uk-gaap:FeeIncomeOnHeld-to-maturityInvestments	Money	Duration		Credit	13
1292	Ele	3	      PL.Interest.Receivable.FinancialAssetsThatAreNotFairValueThroughProfitOrLoss	PL	Interest	Receivable	FinancialAssetsThatAreNotFairValueThroughProfitOrLoss			 	2889	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Interest receivable on financial assets that are not at fair value through profit or loss	"1,3,4"				uk-gaap:InterestReceivableOnFinancialAssetsThatAreNotFairValueThroughProfitOrLoss	Money	Duration		Credit	13
1293	Ele	3	      PL.Interest.Receivable.FromSubsidiariesgroupUndertakings	PL	Interest	Receivable	FromSubsidiariesgroupUndertakings			 	2887	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Interest receivable from subsidiaries/group undertakings	"1,3,4"				uk-gaap:InterestReceivableFromSubsidiariesgroupUndertakings	Money	Duration		Credit	13
1294	Ele	3	      PL.Interest.Receivable.ImpairedFinancialAssetsAccruedAccordanceWithFRS26	PL	Interest	Receivable	ImpairedFinancialAssetsAccruedAccordanceWithFRS26			 	2890	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Interest receivable on impaired financial assets accrued in accordance with FRS 26	"1,3,4"				uk-gaap:InterestReceivableOnImpairedFinancialAssetsAccruedInAccordanceWithFRS26	Money	Duration		Credit	13
1295	Ele	3	      PL.Interest.Receivable.IncomeFromLoansToAssocs	PL	Interest	Receivable	IncomeFromLoansToAssocs			 	2605	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Income from loans to associates	"1,3,4"				uk-gaap:IncomeFromLoansToAssociates	Money	Duration		Credit	13
1296	Ele	3	      PL.Interest.Receivable.IncomeFromLoansToJVs	PL	Interest	Receivable	IncomeFromLoansToJVs			 	2606	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Income from loans to joint-ventures	"1,3,4"				uk-gaap:IncomeFromLoansToJoint-ventures	Money	Duration		Credit	13
1297	Ele	3	      PL.Interest.Receivable.IncomeOnAvailableForSaleFinancialAssets	PL	Interest	Receivable	IncomeOnAvailableForSaleFinancialAssets			 	2841	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Interest income on available-for-sale financial assets	"1,3,4"				uk-gaap:InterestIncomeOnAvailable-for-saleFinancialAssets	Money	Duration		Credit	13
1298	Ele	3	      PL.Interest.Receivable.IncomeOnHeldtomaturityInvests	PL	Interest	Receivable	IncomeOnHeldtomaturityInvests			 	2842	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Interest income on held-to-maturity investments	"1,3,4"				uk-gaap:InterestIncomeOnHeld-to-maturityInvestments	Money	Duration		Credit	13
1299	Ele	3	      PL.Interest.Receivable.IncomeOnImpairedAvailableForSaleFinancialAssets	PL	Interest	Receivable	IncomeOnImpairedAvailableForSaleFinancialAssets			 	2843	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Interest income on impaired available- for- sale financial assets	"1,3,4"				uk-gaap:InterestIncomeOnImpairedAvailable-For-SaleFinancialAssets	Money	Duration		Credit	13
1300	Ele	3	      PL.Interest.Receivable.IncomeOnImpairedHeldtomaturityInvests	PL	Interest	Receivable	IncomeOnImpairedHeldtomaturityInvests			 	2844	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Interest income on impaired held-to-maturity investments	"1,3,4"				uk-gaap:InterestIncomeOnImpairedHeld-to-maturityInvestments	Money	Duration		Credit	13
1301	Ele	3	      PL.Interest.Receivable.IncomeOnOtherLoans	PL	Interest	Receivable	IncomeOnOtherLoans			 	2845	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Interest income on other loans	"1,3,4"				uk-gaap:InterestIncomeOnOtherLoans	Money	Duration		Credit	13
1302	Ele	3	      PL.Interest.Receivable.IncomeOnUnimpairedAvailableForSaleFinancialAssets	PL	Interest	Receivable	IncomeOnUnimpairedAvailableForSaleFinancialAssets			 	2846	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Interest income on unimpaired available-for-sale financial assets	"1,3,4"				uk-gaap:InterestIncomeOnUnimpairedAvailable-for-saleFinancialAssets	Money	Duration		Credit	13
1303	Ele	3	      PL.Interest.Receivable.IncomeOnUnimpairedHeldtomaturityInvests	PL	Interest	Receivable	IncomeOnUnimpairedHeldtomaturityInvests			 	2847	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Interest income on unimpaired held-to-maturity investments	"1,3,4"				uk-gaap:InterestIncomeOnUnimpairedHeld-to-maturityInvestments	Money	Duration		Credit	13
1304	Ele	3	      PL.Interest.Receivable.ListedInvests	PL	Interest	Receivable	ListedInvests			 	3076	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Listed investments interest	"1,3,4"				uk-gaap:ListedInvestmentsInterest	Money	Duration		Credit	13
1305	Ele	3	      PL.Interest.Receivable.LongtermBankDeposits	PL	Interest	Receivable	LongtermBankDeposits			 	2891	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Interest receivable on long-term bank deposits	"1,3,4"				uk-gaap:InterestReceivableOnLong-termBankDeposits	Money	Duration		Credit	13
1306	Ele	3	      PL.Interest.Receivable.ManagementFeeIncome	PL	Interest	Receivable	ManagementFeeIncome			 	3155	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Management Fee income	"1,3,4"				uk-gaap:ManagementFeeIncome	Money	Duration		Credit	13
1307	Ele	3	      PL.Interest.Receivable.Other	PL	Interest	Receivable	Other			 	3570	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Other interest receivable	"1,3,4"				uk-gaap:OtherInterestReceivable	Money	Duration		Credit	13
1308	Ele	3	      PL.Interest.Receivable.OtherFeeIncome	PL	Interest	Receivable	OtherFeeIncome			 	3537	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Other fee income	"1,3,4"				uk-gaap:OtherFeeIncome	Money	Duration		Credit	13
1309	Ele	3	      PL.Interest.Receivable.ReceivedFromRelatedParties	PL	Interest	Receivable	ReceivedFromRelatedParties			 	2897	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Interest received from related parties	"1,3,4"				uk-gaap:InterestReceivedFromRelatedParties	Money	Duration		Credit	13
1310	Ele	3	      PL.Interest.Receivable.ShorttermBankDeposits	PL	Interest	Receivable	ShorttermBankDeposits			 	2892	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Interest receivable on short-term bank deposits	"1,3,4"				uk-gaap:InterestReceivableOnShort-termBankDeposits	Money	Duration		Credit	13
1311	Ele	3	      PL.Interest.Receivable.ShorttermInvestsLoansDeposits	PL	Interest	Receivable	ShorttermInvestsLoansDeposits			 	2893	Money	Credit	PL	DE		13	"43,44"					+			 		Period					"Interest receivable on short-term investments, loans and deposits"	"1,3,4"				uk-gaap:InterestReceivableOnShort-termInvestmentsLoansDeposits	Money	Duration		Credit	13
1312	Ele	3	      PL.Interest.Receivable.SimilarIncomeFreetextComment	PL	Interest	Receivable	SimilarIncomeFreetextComment			 	2894	String		PL			13	"43,44"								 		Period					Interest receivable and similar income free-text comment	"1,3,4"				uk-gaap:InterestReceivableSimilarIncomeFree-textComment	String	Duration			13
1313	Ele	3	      PL.Interest.Receivable.UnlistedInvests	PL	Interest	Receivable	UnlistedInvests			 	4940	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Unlisted investments interest	"1,3,4"				uk-gaap:UnlistedInvestmentsInterest	Money	Duration		Credit	13
1314	Ele	3	      PL.Interest.Receivable.ExpectedReturnOnPensionSchemesAssets	PL	Interest	Receivable	ExpectedReturnOnPensionSchemesAssets			 	1954	Money	Credit	PL	DE		13	"43,44"					+			 		Period					Expected return on pension schemes assets	"1,3,4"				uk-gaap:ExpectedReturnOnPensionSchemesAssets	Money	Duration		Credit	13
1315	Ele	3	      PL.Interest.Receivable.AmountReconcilingItemImpairAccount	PL	Interest	Receivable	AmountReconcilingItemImpairAccount			 	222	Money	Credit	PL	DE		1	44					+			 	SumEnd 222	Period					Amount of reconciling item in impairment account	"1,3"			107 4152 360 O ReconciliationChangesInImpairAllowanceAcct	uk-gaap:AmountReconcilingItemInImpairmentAccount	Money	Instant	SumEnd 1315	Not set	1
1317	Ele	3	      PL.Interest.Receivable.AmountRecordedImpairAllowanceAccountForSpecificTypeFinancialAsset	PL	Interest	Receivable	AmountRecordedImpairAllowanceAccountForSpecificTypeFinancialAsset			 	223	Money	Credit	PL	DE		1	44					+			 	No	Period					Amount recorded in impairment allowance account for specific type of financial asset	"1,3"			3 162 9 O AllowancesCreditLossesFinAssets	uk-gaap:AmountRecordedInImpairmentAllowanceAccountForSpecificTypeFinancialAsset	Money	Instant	No	Credit	1
1318	Set	2	    PL.Interest.Payable	PL	Interest	Payable				 	2864	Money	Debit	PL	DE		2						+			 		Period					Interest payable and similar charges	"2,3,4,5,6,7,39"				uk-gaap:InterestPayableSimilarCharges	Money	Duration		Debit	"2,13"
1319	Ele	3	      PL.Interest.Payable.AmortIssueCostsDebtIssueCosts	PL	Interest	Payable	AmortIssueCostsDebtIssueCosts			 	179	Money	Debit	PL	DE		13	"43,44"					+			 		Period					Amortisation of issue costs of debt issue costs	"1,3,4"				uk-gaap:AmortisationIssueCostsDebtIssueCosts	Money	Duration		Debit	13
1320	Ele	3	      PL.Interest.Payable.BankLoansCharges	PL	Interest	Payable	BankLoansCharges			 	377	Money	Debit	PL	DE		13	"43,44"					+			 		Period					"Bank loans, charges"	"1,3,4"				uk-gaap:BankLoansCharges	Money	Duration		Debit	13
1321	Ele	3	      PL.Interest.Payable.BankLoansFinanceCharges	PL	Interest	Payable	BankLoansFinanceCharges			 	378	Money	Debit	PL	DE		13	"43,44"					+			 		Period					"Bank loans, finance charges"	"1,3,4"				uk-gaap:BankLoansFinanceCharges	Money	Duration		Debit	13
1322	Ele	3	      PL.Interest.Payable.BankLoansOverdraftsFinanceCharges	PL	Interest	Payable	BankLoansOverdraftsFinanceCharges			 	381	Money	Debit	PL	DE		13	"43,44"					+			 		Period					"Bank loans and overdrafts, finance charges"	"1,3,4"				uk-gaap:BankLoansOverdraftsFinanceCharges	Money	Duration		Debit	13
1323	Ele	3	      PL.Interest.Payable.BankLoansPayments	PL	Interest	Payable	BankLoansPayments			 	380	Money	Debit	PL	DE		13	"43,44"					+			 		Period					"Bank loans, interest payments"	"1,3,4"				uk-gaap:BankLoansInterestPayments	Money	Duration		Debit	13
1324	Ele	3	      PL.Interest.Payable.BankOverdraftsFinanceCharges	PL	Interest	Payable	BankOverdraftsFinanceCharges			 	387	Money	Debit	PL	DE		13	"43,44"					+			 		Period					"Bank overdrafts, finance charges"	"1,3,4"				uk-gaap:BankOverdraftsFinanceCharges	Money	Duration		Debit	13
1325	Ele	3	      PL.Interest.Payable.ConvertibleBorrowings	PL	Interest	Payable	ConvertibleBorrowings			 	2852	Money	Debit	PL	DE		13	"43,44"					+			 		Period					Interest on convertible borrowings	"1,3,4"				uk-gaap:InterestOnConvertibleBorrowings	Money	Duration		Debit	13
1326	Ele	3	      PL.Interest.Payable.DebenturesFinanceCharges	PL	Interest	Payable	DebenturesFinanceCharges			 	1158	Money	Debit	PL	DE		13	"43,44"					+			 		Period					"Debentures, finance charges"	"1,3,4"				uk-gaap:DebenturesFinanceCharges	Money	Duration		Debit	13
1327	Ele	3	      PL.Interest.Payable.DebenturesOtherLoans	PL	Interest	Payable	DebenturesOtherLoans			 	2853	Money	Debit	PL	DE		13	"43,44"					+			 		Period					Interest on debentures and other loans	"1,3,4"				uk-gaap:InterestOnDebenturesOtherLoans	Money	Duration		Debit	13
1328	Ele	3	      PL.Interest.Payable.DeferredConsideration	PL	Interest	Payable	DeferredConsideration			 	2854	Money	Debit	PL	DE		13	"43,44"					+			 		Period					Interest on deferred consideration	"1,3,4"				uk-gaap:InterestOnDeferredConsideration	Money	Duration		Debit	13
1329	Ele	3	      PL.Interest.Payable.DividendsForRedeemablePreferenceShares	PL	Interest	Payable	DividendsForRedeemablePreferenceShares			 	1758	Money	Debit	PL	DE		13	"43,44"					+			 		Period					Dividends for redeemable preference shares	"1,3,4"				uk-gaap:DividendsForRedeemablePreferenceShares	Money	Duration		Debit	13
1330	Ele	3	      PL.Interest.Payable.Expense	PL	Interest	Payable	Expense			 	2832	Money	Debit	PL	DE		13	"43,44"					+			 		Period					Interest expense	"1,3,4"				uk-gaap:InterestExpense	Money	Duration		Debit	13
1331	Ele	3	      PL.Interest.Payable.ExpenseOnOtherFinancingLiabilities	PL	Interest	Payable	ExpenseOnOtherFinancingLiabilities			 	2833	Money	Debit	PL	DE		13	"43,44"					+			 		Period					Interest expense on other financing liabilities	"1,3,4"				uk-gaap:InterestExpenseOnOtherFinancingLiabilities	Money	Duration		Debit	13
1332	Ele	3	      PL.Interest.Payable.FactoringFinanceCharges	PL	Interest	Payable	FactoringFinanceCharges			 	1997	Money	Debit	PL	DE		13	"43,44"					+			 		Period					"Factoring, finance charges"	"1,3,4"				uk-gaap:FactoringFinanceCharges	Money	Duration		Debit	13
1333	Ele	3	      PL.Interest.Payable.FeeExpenseOnFinancialLiabilitiesThatAreNotFairValue	PL	Interest	Payable	FeeExpenseOnFinancialLiabilitiesThatAreNotFairValue			 	2051	Money	Debit	PL	DE		13	"43,44"					+			 		Period					Fee expense on financial liabilities that are not at fair value	"1,3,4"				uk-gaap:FeeExpenseOnFinancialLiabilitiesThatAreNotFairValue	Money	Duration		Debit	13
1334	Set	3	      PL.Interest.Payable.FinanceCosts	PL	Interest	Payable	FinanceCosts			 	2067	Money	Debit	PL	DE		13	"43,44"					+			 		Period					Finance costs	"1,3,4"				uk-gaap:FinanceCosts	Money	Duration		Debit	13
1335	Ele	4	        PL.Interest.Payable.FinanceCosts.BankChargesDetailedPL	PL	Interest	Payable	FinanceCosts	BankChargesDetailedPL		 	376	Money	Debit	PL	DE		13	"43,44"					+			 		Period					"Bank charges, detailed P&L"	"1,3,4"				uk-gaap:BankChargesDetailedPL	Money	Duration		Debit	13
1336	Ele	4	        PL.Interest.Payable.FinanceCosts.ChargesDetailedPL	PL	Interest	Payable	FinanceCosts	ChargesDetailedPL		 	2065	Money	Debit	PL	DE		13	"43,44"					+			 		Period					"Finance charges, detailed P&L"	"1,3,4"				uk-gaap:FinanceChargesDetailedPL	Money	Duration		Debit	13
1337	Ele	4	        PL.Interest.Payable.FinanceCosts.CreditCardChargesDetailedPL	PL	Interest	Payable	FinanceCosts	CreditCardChargesDetailedPL		 	1053	Money	Debit	PL	DE		13	"43,44"					+			 		Period					"Credit card charges, detailed P&L"	"1,3,4"				uk-gaap:CreditCardChargesDetailedPL	Money	Duration		Debit	13
1338	Ele	4	        PL.Interest.Payable.FinanceCosts.FactoringChargesDetailedPL	PL	Interest	Payable	FinanceCosts	FactoringChargesDetailedPL		 	1996	Money	Debit	PL	DE		13	"43,44"					+			 		Period					"Factoring charges, detailed P&L"	"1,3,4"				uk-gaap:FactoringChargesDetailedPL	Money	Duration		Debit	13
1339	Ele	4	        PL.Interest.Payable.FinanceCosts.ForeignExchangeTransactionChargesDetailedPL	PL	Interest	Payable	FinanceCosts	ForeignExchangeTransactionChargesDetailedPL		 	2221	Money	Debit	PL	DE		13	"43,44"					+			 		Period					"Foreign exchange transaction charges, detailed P&L"	"1,3,4"				uk-gaap:ForeignExchangeTransactionChargesDetailedPL	Money	Duration		Debit	13
1340	Ele	4	        PL.Interest.Payable.FinanceCosts.HirePurchaseContractsCharges	PL	Interest	Payable	FinanceCosts	HirePurchaseContractsCharges		 	2532	Money	Debit	PL	DE		13	"43,44"					+			 		Period					"Hire purchase contracts, finance charges"	"1,3,4"				uk-gaap:HirePurchaseContractsFinanceCharges	Money	Duration		Debit	13
1341	Ele	4	        PL.Interest.Payable.FinanceCosts.IrrecoverableVATDetailedPL	PL	Interest	Payable	FinanceCosts	IrrecoverableVATDetailedPL		 	2929	Money	Debit	PL	DE		13	"43,44"					+			 		Period					"Irrecoverable VAT, detailed P&L"	"1,3,4"				uk-gaap:IrrecoverableVATDetailedPL	Money	Duration		Debit	13
